,SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,SOURCE,MLS#,LATITUDE,LONGITUDE
133,MLS Listing,Single Family Residential,2401 Mowbray Trl,Greensboro,NC,27407,390000.0,3.0,3.0,Sedgefield Trails,,,2001.0,1.0,,,Triad MLS,1042544,36.0401436,-79.8956114
134,MLS Listing,Single Family Residential,430 Carrington Dr,Garner,NC,27529,390000.0,3.0,2.5,Carrington Place,2207.0,37026.0,1999.0,1.0,177.0,,TMLS,2407992,35.6245399,-78.5480511
135,MLS Listing,Single Family Residential,400 Macbeth Dr,Broadway,NC,27505,209900.0,3.0,2.0,Lee,1293.0,1176.0,2021.0,1.0,162.0,,TMLS,2407991,35.458911,-79.048179
136,MLS Listing,Single Family Residential,100 Mindees Ln Lot 619,Pittsboro,NC,27312,520000.0,3.0,2.5,Chatham,2400.0,5662.0,2021.0,1.0,217.0,150.0,TMLS,2407990,35.7618785907107,-79.1690408782959
137,MLS Listing,Single Family Residential,207 Dellwood Ct #370,Mount Gilead,NC,27371,172500.0,2.0,2.0,Woodrun,1066.0,18730.0,1996.0,1.0,162.0,69.0,CANOPYMLS,3786222,35.3241709,-80.0659559
138,MLS Listing,Single Family Residential,1000 College St,Oxford,NC,27565,500000.0,3.0,2.0,Granville,2520.0,94525.0,1920.0,1.0,198.0,,TMLS,2407986,36.3246905,-78.5945383
139,MLS Listing,Single Family Residential,2613 Churchill Rd,Raleigh,NC,27608,749900.0,3.0,2.0,Budleigh,1981.0,16988.0,1951.0,1.0,379.0,,TMLS,2407985,35.8049873,-78.6670208
140,MLS Listing,Single Family Residential,1500 Nichols Creek Rd,Durham,NC,27703,475160.0,3.0,3.0,Durham,2529.0,6534.0,2021.0,1.0,188.0,150.0,TMLS,2407981,35.9501834,-78.7951682
141,MLS Listing,Single Family Residential,2914 Martinsville Rd,Greensboro,NC,27408,174000.0,3.0,1.5,Fairwood Forest,,,1963.0,1.0,,,Triad MLS,1042523,36.1142676,-79.8287883
142,MLS Listing,Single Family Residential,3323 N Rockingham Rd,Greensboro,NC,27407,375000.0,3.0,2.5,Sedgefield,,,1983.0,1.0,,,Triad MLS,1042504,36.0104628,-79.8916093
143,MLS Listing,Single Family Residential,135 Beech Retreat Ln #32,Lexington,NC,27292,569900.0,3.0,2.5,High Rock Lake,2187.0,121096.0,2008.0,1.0,261.0,,CANOPYMLS,3784390,35.6905779,-80.2510593
144,MLS Listing,Single Family Residential,1501 Twin Lake Dr,Holly Springs,NC,27540,310000.0,3.0,2.5,Twin Lake Farm,1604.0,32234.0,1990.0,1.0,193.0,,TMLS,2407980,35.6040582,-78.8143502
145,MLS Listing,Single Family Residential,6710 S Nc Highway 62 Hwy,Burlington,NC,27215,890000.0,3.0,2.0,Burlington,4128.0,476111.0,1964.0,1.0,216.0,,AMLSNC,119818,35.9932084,-79.5395125
146,MLS Listing,Single Family Residential,639 Hickory Point Dr,Lexington,NC,27292,420000.0,3.0,2.0,Lexington,1264.0,20473.0,1971.0,1.0,332.0,6.0,CANOPYMLS,3785630,35.697217,-80.295914
147,MLS Listing,Single Family Residential,3100 Sedgebrush Ct,Franklinton,NC,27525-9493,270000.0,3.0,2.0,Ridgewood,1307.0,142005.0,2005.0,1.0,207.0,,TMLS,2407976,36.1757854,-78.5627803
148,MLS Listing,Single Family Residential,31204 Cypress Woods Trl,Franklin,VA,23851,250000.0,4.0,3.0,ALL OTHERS AREA 68,1500.0,20037.0,2014.0,1.0,167.0,,REINMLS,10401303,36.7030537,-76.976525
149,MLS Listing,Single Family Residential,1223 Shelter Cv,Winston Salem,NC,27106,375000.0,3.0,3.5,Foxhall,,,1987.0,1.0,,,Triad MLS,1042598,36.1223078,-80.3156744
150,MLS Listing,Single Family Residential,2685 Colchester Dr,Kernersville,NC,27284,215000.0,3.0,2.0,Bethel Forest,,,1977.0,1.0,,,Triad MLS,1042365,36.154118,-80.0508946
151,MLS Listing,Single Family Residential,1216 Touchstone Way,Wake Forest,NC,27587,775000.0,4.0,3.5,Lakestone,3004.0,8712.0,2022.0,1.0,258.0,60.0,TMLS,2407970,35.9710703,-78.4844602
152,MLS Listing,Single Family Residential,144 Sioux Ln,Clayton,NC,27520,297000.0,3.0,2.5,Lions Gate,1797.0,12196.0,2007.0,1.0,165.0,111.0,TMLS,2407969,35.6524741,-78.4803152
153,MLS Listing,Single Family Residential,1509 Lone Prairie Dr #1349,Wendell,NC,27591,549000.0,4.0,3.0,Wendell Falls,2771.0,5662.0,2021.0,1.0,198.0,95.0,TMLS,2407963,35.7720874,-78.4221977
154,MLS Listing,Single Family Residential,604 Courtland,Sanford,NC,27330,265000.0,3.0,2.0,Lee,1578.0,22651.0,2021.0,1.0,168.0,,TMLS,2407962,35.4623944,-79.1654447
155,MLS Listing,Single Family Residential,8436 Stanwix Dr,Tobaccoville,NC,27050,214999.0,3.0,2.0,Heritage Village,,,1976.0,1.0,,,Triad MLS,1042430,36.2484652,-80.4270668
156,MLS Listing,Single Family Residential,182 Clayton St,Winston Salem,NC,27105,220000.0,3.0,3.0,Forest Hill,,,1948.0,1.0,,,Triad MLS,1042429,36.1428771,-80.2513642
157,MLS Listing,Single Family Residential,147 Redmond Dr,Stoneville,NC,27048,339999.0,4.0,2.0,,,,1959.0,1.0,,,Triad MLS,1042561,36.475209,-79.832203
158,MLS Listing,Single Family Residential,1801 E 3rd St,Winston Salem,NC,27101,109000.0,3.0,1.0,,,,1936.0,1.0,,,Triad MLS,1042200,36.0989199,-80.2233956
159,MLS Listing,Single Family Residential,3132 Greene Cross Dr,Winston Salem,NC,27107,234990.0,3.0,2.5,Crosslands,,,2021.0,1.0,,,Triad MLS,1042570,36.047649,-80.182399
160,MLS Listing,Single Family Residential,16 Kennedy St,Thomasville,NC,27360,125000.0,2.0,1.0,,,,1922.0,1.0,,,Triad MLS,1042520,35.8685478,-80.1183661
161,MLS Listing,Single Family Residential,8803 Linwood Southmont Rd,Lexington,NC,27292,190000.0,3.0,1.5,Lake Terrace,,,1976.0,1.0,,,Triad MLS,1041709,35.7070833,-80.3070126
162,MLS Listing,Single Family Residential,1302 Goldspot Ct,Apex,NC,27502,516000.0,4.0,2.5,Dogwood Ridge,2475.0,13068.0,1997.0,1.0,208.0,,TMLS,2407946,35.7325684,-78.8803047
163,MLS Listing,Single Family Residential,30 Shining Pearl Ct #2,Smithfield,NC,27577,351487.0,3.0,2.5,Johnston,1971.0,25700.0,2021.0,1.0,178.0,30.0,TMLS,2407944,35.5415419669741,-78.4541148002777
164,MLS Listing,Single Family Residential,2343 Olivet Church Rd,Winston Salem,NC,27106,189100.0,3.0,2.5,Winston Salem,2610.0,20473.0,1973.0,1.0,72.0,,CANOPYMLS,3786410,36.1354866,-80.3740206
165,MLS Listing,Single Family Residential,613 Hasty St,Marshville,NC,28103,138000.0,2.0,1.0,Marshville,944.0,17424.0,1920.0,1.0,146.0,,CANOPYMLS,3785895,34.9935125,-80.3649049
166,MLS Listing,Single Family Residential,9708 Bitter Melon Dr,Angier,NC,27501,398650.0,3.0,2.5,Johnson Pond,1725.0,11194.0,2022.0,1.0,231.0,,TMLS,2407939,35.5399104,-78.7485527
167,MLS Listing,Single Family Residential,306 Edgefield St,Clayton,NC,27520,432000.0,4.0,2.5,Ashcroft,2245.0,18730.0,2018.0,1.0,192.0,70.0,TMLS,2407936,35.659644,-78.439029
168,MLS Listing,Single Family Residential,1919 Hinshaw Ave,Winston Salem,NC,27104,209900.0,2.0,1.0,,,,1935.0,1.0,,,Triad MLS,1041610,36.0948027,-80.2702226
169,MLS Listing,Single Family Residential,2336 Milburnie Rd,Raleigh,NC,27610,374900.0,3.0,2.0,Wake,1024.0,10890.0,2002.0,1.0,366.0,,TMLS,2407932,35.789253,-78.6034962
170,MLS Listing,Single Family Residential,1173 Bebb Willow Ln,Lewisville,NC,27023,272500.0,3.0,3.0,Sequoia Place,,,1988.0,1.0,,,Triad MLS,1041627,36.0914569,-80.4048958
171,MLS Listing,Single Family Residential,265 Goforth Lake Rd,Lexington,NC,27295,225000.0,3.0,1.0,,,,1958.0,1.0,,,Triad MLS,1042262,35.8673677,-80.322464
172,MLS Listing,Single Family Residential,511 Revere Rd,Hillsborough,NC,27278,235000.0,2.0,1.0,Orange,800.0,11761.0,1951.0,1.0,294.0,,TMLS,2407929,36.0863877,-79.1128002
173,MLS Listing,Single Family Residential,105 Falcon Ln,Mebane,NC,27302,575000.0,3.0,2.0,Brookhollow,,,1961.0,1.0,,,Triad MLS,1042530,36.0789139,-79.2783794
174,MLS Listing,Single Family Residential,5200 Queensway Rd,Winston Salem,NC,27127,210000.0,3.0,2.0,Bridgton Run,,,2003.0,1.0,,,Triad MLS,1042539,36.0184343,-80.2528016
175,MLS Listing,Single Family Residential,5338 Mapleton St,Clemmons,NC,27012,269900.0,3.0,2.0,Nestleway Acres,,,1978.0,1.0,,,Triad MLS,1042183,35.9908464,-80.3668437
176,MLS Listing,Single Family Residential,6579 New Center Church Rd,Seagrove,NC,27341-8318,990000.0,5.0,2.5,Randolph,3747.0,1093356.0,1998.0,1.0,264.0,,TMLS,2407924,35.527693,-79.6982818
177,MLS Listing,Single Family Residential,100 Woodbine Dr,Louisburg,NC,27549,270000.0,3.0,2.0,Franklin,1547.0,19776.0,2019.0,1.0,175.0,,TMLS,2407923,36.098381,-78.291022
178,MLS Listing,Single Family Residential,1474 Us Highway 311 N,Walnut Cove,NC,27052,189900.0,3.0,2.0,,,,1950.0,1.0,,,Triad MLS,1042417,36.3174678,-80.1239936
179,MLS Listing,Single Family Residential,4544 Alliance Church Rd,Pleasant Garden,NC,27313,335000.0,3.0,2.0,,,,1988.0,1.0,,,Triad MLS,1041683,35.9900555,-79.7506557
180,MLS Listing,Single Family Residential,1020 Spanish Moss Ln,Garner,NC,27529,349900.0,3.0,2.0,Southern Trace,1841.0,101494.0,1996.0,1.0,190.0,35.0,TMLS,2407922,35.632333,-78.6092129
181,MLS Listing,Single Family Residential,2379 Becky Hill Rd,Lexington,NC,27295,469900.0,3.0,3.0,Lexington,2717.0,107157.0,1987.0,1.0,173.0,,CANOPYMLS,3755797,35.8743716,-80.3579696
182,MLS Listing,Single Family Residential,24 Young Farm Dr,Lillington,NC,27546,333490.0,3.0,2.5,Johnston,2207.0,33105.0,2021.0,1.0,151.0,48.0,TMLS,2407916,35.4365299736388,-78.8302480316162
183,MLS Listing,Single Family Residential,4929 Boulder Run Rd,Hillsborough,NC,27278,1100000.0,5.0,3.5,Boulder Run,4621.0,435600.0,1991.0,1.0,238.0,,TMLS,2407915,36.011204,-79.1372801
184,MLS Listing,Single Family Residential,5502 Bentwood Dr,McLeansville,NC,27301,219900.0,3.0,2.0,Country Hills Estates,,,1996.0,1.0,,23.0,Triad MLS,1042519,36.1591744,-79.6570302
185,MLS Listing,Single Family Residential,1403 Forest Hill Dr,Greensboro,NC,27410,329000.0,4.0,2.5,Green Valley,,,1971.0,1.0,,,Triad MLS,1042517,36.1008348,-79.8501782
186,MLS Listing,Single Family Residential,1520 Chestnut Falls Rd,Wendell,NC,27591,406000.0,3.0,2.5,Wendell Falls,2315.0,4791.0,2016.0,1.0,175.0,95.0,TMLS,2407911,35.7677874,-78.4201013
187,MLS Listing,Single Family Residential,9437 Philbeck Ln,Wake Forest,NC,27587-1608,489900.0,7.0,4.0,Margots Pond,4195.0,11891.0,2005.0,1.0,117.0,27.0,TMLS,2407908,35.9309555,-78.5283053
188,MLS Listing,Single Family Residential,115 Still Water Cir,Elon,NC,27244,265000.0,3.0,2.0,Stone Ridge,1782.0,6969.0,2013.0,1.0,149.0,45.0,TMLS,2407895,36.1416,-79.5054
189,MLS Listing,Single Family Residential,1506 Farm Lake Dr,Holly Springs,NC,27540,399000.0,4.0,2.5,Twin Lake Farm,2069.0,43995.0,2016.0,1.0,193.0,,TMLS,2407887,35.6076956,-78.8139962
190,MLS Listing,Single Family Residential,417 Carolina St,Morrisville,NC,27560,813071.0,5.0,4.0,Wake,2970.0,6098.0,2022.0,1.0,274.0,63.0,TMLS,2407886,35.8209294,-78.8318069
191,MLS Listing,Single Family Residential,2307 Ridgefield Dr,Chapel Hill,NC,27517,458000.0,2.0,2.5,Falconbridge,2242.0,15899.0,1987.0,1.0,204.0,,TMLS,2407884,35.9006028,-78.9844537
192,MLS Listing,Single Family Residential,190 Still Poplar Pl,Reidsville,NC,27320,335000.0,3.0,2.0,Winsome Forest,,,2017.0,1.0,,44.0,Triad MLS,1042428,36.2786838,-79.8412403
193,MLS Listing,Single Family Residential,3001 Tubberson Trl Lot 238,Wake Forest,NC,27587,557841.0,4.0,3.5,Wake,2935.0,8842.0,2021.0,1.0,190.0,90.0,TMLS,2407880,35.9239622377848,-78.5292405227661
194,MLS Listing,Single Family Residential,2048 Sweet Samson St Lot 221,Wake Forest,NC,27587,556256.0,4.0,2.5,Wake,2905.0,7230.0,2021.0,1.0,191.0,90.0,TMLS,2407878,35.9245851499921,-78.5296020370483
195,MLS Listing,Single Family Residential,205 S Maple St,Durham,NC,27703,194900.0,2.0,1.0,Durham,1054.0,6098.0,1920.0,1.0,185.0,,TMLS,2407877,35.9838127,-78.8802604
196,MLS Listing,Single Family Residential,677 Lambley Ln,Kernersville,NC,27284,200000.0,3.0,2.0,Retford Park,,,2000.0,1.0,,23.0,Triad MLS,1042513,36.1017149,-80.1181044
197,MLS Listing,Single Family Residential,3406 Grange Hall Rd,Asheboro,NC,27205,315000.0,3.0,2.5,,,,2016.0,1.0,,,Triad MLS,1042210,35.6449423,-79.9749752
198,MLS Listing,Single Family Residential,3020 Tubberson Trl Lot 243,Wake Forest,NC,27587,560981.0,4.0,3.5,Wake,2847.0,8015.0,2021.0,1.0,197.0,90.0,TMLS,2407872,35.9232671809595,-78.5284680465698
199,MLS Listing,Single Family Residential,103 Plant Rd,Chapel Hill,NC,27514,284900.0,2.0,1.0,Hillview,880.0,11325.0,1647.0,1.0,324.0,,TMLS,2407870,35.9269335,-79.0350293
200,MLS Listing,Single Family Residential,115 Still Water Cir,Elon,NC,27249,265000.0,3.0,2.0,Stone Ridge,1782.0,7710.0,2013.0,1.0,149.0,45.0,AMLSNC,119865,36.1165969,-79.534504
201,MLS Listing,Single Family Residential,135 Beech Retreat Ln,Lexington,NC,27292,569900.0,3.0,2.5,High Rock Lake,,,2008.0,1.0,,,Triad MLS,1041857,35.6905779,-80.2510593
202,MLS Listing,Single Family Residential,515 Hawksbill Dr,Franklinton,NC,27525,362227.0,4.0,2.5,Franklin,2427.0,9713.0,2021.0,1.0,149.0,65.0,TMLS,2407869,36.0728996,-78.4370046
203,MLS Listing,Single Family Residential,363 Dee Farrell Rd,Pittsboro,NC,27312,319000.0,3.0,1.5,Chatham,1487.0,43560.0,1967.0,1.0,215.0,,TMLS,2407868,35.7183176,-79.1185348
204,MLS Listing,Single Family Residential,525 Hawksbill Dr,Franklinton,NC,27525,361339.0,3.0,2.5,Franklin,2410.0,10715.0,2021.0,1.0,150.0,65.0,TMLS,2407867,36.0728996,-78.4370046
205,MLS Listing,Single Family Residential,223 Parkway Ave,High Point,NC,27262,179000.0,2.0,1.5,,,,1947.0,1.0,,,Triad MLS,1042383,35.969329,-80.0104891
206,MLS Listing,Single Family Residential,105 Chestnut St,Lexington,NC,27292,200000.0,3.0,2.0,Hillcrest,,,1929.0,1.0,,,Triad MLS,1042152,35.8298501,-80.2558941
207,MLS Listing,Single Family Residential,228 Low Water Bridge Rd,Troy,NC,27371,129000.0,3.0,2.0,Troy,1234.0,87120.0,1980.0,1.0,105.0,,CANOPYMLS,3785584,35.4909929,-79.9851423
208,MLS Listing,Single Family Residential,1080 Gibson Rd #114,Mebane,NC,27302,267900.0,3.0,2.5,Village At Copperstone,,,2021.0,1.0,,53.0,Triad MLS,1041991,36.0757272,-79.317217
209,MLS Listing,Single Family Residential,4740 Wesmar Dr #22,Winston Salem,NC,27040,319200.0,3.0,2.5,Reagan Village,,,2021.0,1.0,,33.0,Triad MLS,1042012,36.1759739,-80.3615067
210,MLS Listing,Single Family Residential,21 Nolan Ct #62,Lillington,NC,27546,388500.0,4.0,2.5,Harnett,2454.0,17424.0,2021.0,1.0,158.0,42.0,TMLS,2407853,35.446656,-78.803617
211,MLS Listing,Single Family Residential,8736 Bame Rd,Colfax,NC,27235,720000.0,3.0,3.0,,,,2001.0,1.0,,,Triad MLS,1042472,36.0718107,-80.0156104
212,MLS Listing,Single Family Residential,6905 Sandringham Dr,Raleigh,NC,27613,375000.0,3.0,2.5,Brittany Woods,1765.0,5227.0,1984.0,1.0,212.0,43.0,TMLS,2407847,35.8754564,-78.7080488
213,MLS Listing,Single Family Residential,403 Holly Ln,Chapel Hill,NC,27517,445000.0,3.0,3.0,Ridgefield,2308.0,20037.0,1963.0,1.0,193.0,,TMLS,2407844,35.9284668,-79.0159658
214,MLS Listing,Single Family Residential,632 Vance St,Asheboro,NC,27203,59900.0,2.0,1.0,,,,1950.0,1.0,,,Triad MLS,1042250,35.7131909,-79.8019853
215,MLS Listing,Single Family Residential,116 Revere Dr,Greensboro,NC,27407,150000.0,3.0,2.5,Salem Hills,,,1961.0,1.0,,,Triad MLS,1042445,36.0712554,-79.8562169
216,MLS Listing,Single Family Residential,317 Country Club Dr,Durham,NC,27712,475000.0,3.0,2.0,Willowhaven,2168.0,42688.0,1972.0,1.0,219.0,,TMLS,2407841,36.0709744,-78.969235
217,MLS Listing,Single Family Residential,86 Waterville Way,Fuquay Varina,NC,27526,315000.0,3.0,2.0,Harnett,1527.0,25264.0,2020.0,1.0,206.0,48.0,TMLS,2407840,35.4935352507228,-78.8227081351841
218,MLS Listing,Single Family Residential,2105 Southerby Rd,Creedmoor,NC,27522,225000.0,3.0,2.0,Southerbys,1266.0,15681.0,2002.0,1.0,178.0,,TMLS,2407839,36.1238334,-78.6529274
219,MLS Listing,Single Family Residential,2621 E Shoreham St,Durham,NC,27707,486000.0,3.0,2.5,Wingbrook,2435.0,15246.0,1992.0,1.0,200.0,,TMLS,2407838,35.9705048,-78.9220125
220,MLS Listing,Single Family Residential,5890 Norman Rd,Rural Hall,NC,27045,248400.0,3.0,2.0,Bethania,,,1951.0,1.0,,,Triad MLS,1042185,36.2019617,-80.2771464
221,MLS Listing,Single Family Residential,910 Sycamore Rd,Graham,NC,27253,180000.0,3.0,2.0,Greenway Park,1407.0,12632.0,1961.0,1.0,128.0,,TMLS,2407836,36.0700183,-79.3812905
222,MLS Listing,Single Family Residential,2818 Fallin Ct,High Point,NC,27262,425000.0,4.0,3.0,Country Club Estates,,,2019.0,2.0,,43.0,Triad MLS,1042495,35.9583209,-80.0457293
223,MLS Listing,Single Family Residential,1001 Sumter Point Way Lot 418,Knightdale,NC,27545,370311.0,3.0,2.5,Rutledge Landing,2223.0,7013.0,2021.0,2.0,167.0,12.0,TMLS,2407829,35.7538630660681,-78.4655750979309
224,MLS Listing,Single Family Residential,5309 Rutledgeville Ln Lot 414,Knightdale,NC,27545,408746.0,5.0,3.0,Rutledge Landing,2771.0,7274.0,2021.0,2.0,148.0,12.0,TMLS,2407828,35.7549371,-78.4628095
225,MLS Listing,Single Family Residential,706 Chandler Ave,High Point,NC,27262,169500.0,3.0,1.0,,,,1952.0,2.0,,,Triad MLS,1042342,35.9554633,-80.0238499
226,MLS Listing,Single Family Residential,309 Highland Forest Dr Unit 15/CHESTNUT/A,Fuquay Varina,NC,27526,441050.0,4.0,3.0,Highland Forest,2488.0,6969.0,2021.0,2.0,177.0,69.0,TMLS,2407824,35.5589165311387,-78.7992352645264
227,MLS Listing,Single Family Residential,101 Oakdale Dr,Dunn,NC,28334,175000.0,3.0,1.5,Harnett,1824.0,17424.0,1964.0,2.0,96.0,,TMLS,2407821,35.2879439,-78.6150249
228,MLS Listing,Single Family Residential,119 S Briggs Ave,Durham,NC,27703,150000.0,4.0,1.0,Durham,1365.0,7405.0,1910.0,2.0,110.0,,TMLS,2407819,35.9846481,-78.8748212
229,MLS Listing,Single Family Residential,123 Hawick Ct,Zebulon,NC,27597,358000.0,3.0,2.5,Wilder Farms,2340.0,57499.0,2019.0,2.0,153.0,18.0,TMLS,2407818,35.687768,-78.294222
230,MLS Listing,Single Family Residential,105 Polly Pl,Clayton,NC,27520-8449,250000.0,3.0,2.0,Stephanie Woods,1250.0,20037.0,1992.0,2.0,200.0,,TMLS,2407817,35.6199156,-78.4767706
231,MLS Listing,Single Family Residential,206 Golfers Vw,Pittsboro,NC,27312,785000.0,4.0,3.5,Chapel Ridge,3473.0,16988.0,2022.0,2.0,226.0,73.0,TMLS,2407816,35.792421,-79.218512
232,MLS Listing,Single Family Residential,429 Main St,Biscoe,NC,27209,119000.0,2.0,2.0,,,,1946.0,2.0,,,Triad MLS,1042475,35.369398,-79.7792244
233,MLS Listing,Single Family Residential,100 Greyfriars Ln,Cary,NC,27518,895000.0,5.0,3.5,Regency,4755.0,37461.0,1996.0,2.0,188.0,58.0,TMLS,2407815,35.7155252,-78.8034641
234,MLS Listing,Single Family Residential,813 5th Ave,Greensboro,NC,27405,169900.0,2.0,1.0,,,,1939.0,2.0,,,Triad MLS,1042479,36.0835836,-79.7791709
235,MLS Listing,Single Family Residential,7 Duchess Ave,Franklinton,NC,27525,315000.0,4.0,3.0,Franklin,2311.0,8712.0,2018.0,2.0,136.0,25.0,TMLS,2407811,36.096067,-78.465971
236,MLS Listing,Single Family Residential,418 Harmon Dr,Eden,NC,27288,69900.0,2.0,2.5,,,,1935.0,2.0,,,Triad MLS,1042464,36.5117445,-79.7682214
237,MLS Listing,Single Family Residential,3313 Woodlea Dr,Greensboro,NC,27406,174000.0,4.0,2.5,Woodlea Acres,,,1964.0,2.0,,,Triad MLS,1042162,36.0190608,-79.793621
238,MLS Listing,Single Family Residential,4505 Arcaro Dr,Knightdale,NC,27545,403900.0,4.0,2.5,Churchill Downs,2135.0,8712.0,2006.0,2.0,189.0,45.0,TMLS,2407801,35.7777988,-78.5070021
239,MLS Listing,Single Family Residential,145 Terrie Dr,Winston Salem,NC,27107,255000.0,3.0,2.0,Kentwood,,,1964.0,2.0,,,Triad MLS,1042470,35.9671373,-80.2121097
240,MLS Listing,Single Family Residential,5003 Stony Falls Way,Knightdale,NC,27545-5106,430000.0,4.0,2.5,Poplar Creek Village,2529.0,6969.0,2014.0,2.0,170.0,,TMLS,2407798,35.757367,-78.5071797
241,MLS Listing,Single Family Residential,103 Ashtree Ct,Cary,NC,27519-5978,410000.0,3.0,2.5,Chesney Glen,1832.0,11761.0,1994.0,2.0,224.0,17.0,TMLS,2407797,35.7797871,-78.8758383
242,MLS Listing,Single Family Residential,224 Mason Rd,Durham,NC,27712,385900.0,4.0,2.5,Durham,2107.0,30056.0,2020.0,2.0,183.0,,TMLS,2407796,36.119991,-78.907184
243,MLS Listing,Single Family Residential,1216 Arbor Greene Dr,Garner,NC,27529-7134,401000.0,4.0,2.5,Arbor Greene,3168.0,13068.0,2002.0,2.0,127.0,,TMLS,2407795,35.6500856,-78.6201459
244,MLS Listing,Single Family Residential,7325 Ethans Way,Burlington,NC,27215,325000.0,5.0,2.5,Ingle Park,,,2006.0,2.0,,23.0,Triad MLS,1042466,36.0702463,-79.5437695
245,MLS Listing,Single Family Residential,5935 Brittans Dr,Belews Creek,NC,27009,209900.0,3.0,2.5,Salem Quarter,,,1999.0,2.0,,,Triad MLS,1042031,36.192353,-80.1170694
246,MLS Listing,Single Family Residential,209 Calebra Way,Cary,NC,27519-5176,500000.0,5.0,2.5,Devereaux,2455.0,10018.0,2000.0,2.0,204.0,60.0,TMLS,2407792,35.767369,-78.8695586
247,MLS Listing,Single Family Residential,163 Longwood Dr,Eden,NC,27288,140000.0,3.0,2.0,Meadowood,,,1994.0,2.0,,,Triad MLS,1041647,36.4837878,-79.8042182
248,MLS Listing,Single Family Residential,50 Rainwood Ct,Louisburg,NC,27549,235000.0,3.0,2.0,Magnolia Ridge,1075.0,43560.0,2005.0,2.0,219.0,,TMLS,2407781,36.0572273,-78.401175
249,MLS Listing,Single Family Residential,223 Winterlochen Dr,Dunn,NC,28334,329900.0,3.0,2.0,Landsdowne,2234.0,17859.0,2021.0,2.0,148.0,,TMLS,2407778,35.293571,-78.598916
250,MLS Listing,Single Family Residential,7209 S Thorncliff Pl,Raleigh,NC,27616,305000.0,3.0,2.5,Smoketree,1314.0,6534.0,1985.0,2.0,232.0,66.0,TMLS,2407775,35.8813786,-78.5688133
251,MLS Listing,Single Family Residential,10000 Kennebec Rd,Willow Spring(s),NC,27592,320000.0,3.0,2.0,Tramwood,1484.0,30492.0,1998.0,2.0,216.0,,TMLS,2407772,35.5360432,-78.7399379
252,MLS Listing,Single Family Residential,1724 Phillips Ave,Greensboro,NC,27405,140000.0,3.0,2.0,Elkin,,,1950.0,2.0,,,Triad MLS,1041602,36.0984614,-79.7596361
253,MLS Listing,Single Family Residential,345 Starmount Ave,Liberty,NC,27298,179900.0,3.0,1.0,Starmount Acres,,,1952.0,2.0,,,Triad MLS,1042252,35.8556037,-79.5658535
254,MLS Listing,Single Family Residential,1417 Ashland Dr,Reidsville,NC,27320,287900.0,4.0,2.5,Ashcroft,,,1995.0,2.0,,,Triad MLS,1042263,36.3314235,-79.6959431
255,MLS Listing,Single Family Residential,1024 Sky Wave Trl,Raleigh,NC,27603,425000.0,3.0,2.5,Heather Glen,2570.0,22215.0,2020.0,2.0,165.0,51.0,TMLS,2407765,35.629546,-78.61606
256,MLS Listing,Single Family Residential,1817 Bowling Rd,Fuquay Varina,NC,27526,399900.0,3.0,2.0,Green Knoll Acres,1752.0,142005.0,1984.0,2.0,228.0,,TMLS,2407764,35.5516825,-78.7999236
257,MLS Listing,Single Family Residential,4606 Hopewood Dr,Graham,NC,27253,280000.0,3.0,2.0,Hopewood Meadows,1162.0,30274.0,1999.0,2.0,241.0,,TMLS,2407760,35.9004919,-79.2828819
258,MLS Listing,Single Family Residential,3624 Fairlane St,High Point,NC,27265,244900.0,3.0,2.0,,,,1960.0,2.0,,,Triad MLS,1042409,36.018946,-80.0198489
259,MLS Listing,Single Family Residential,607 Crievewood Dr,Durham,NC,27712,406000.0,3.0,2.0,Northwood Forest,1767.0,74923.0,2018.0,2.0,230.0,,TMLS,2407757,36.1051955,-78.8961032
